youtube_id,row_id,timestamp_ms,class_id,class_name,object_id,object_presence,xmin,xmax,ymin,ymax
EZpHsfm38eE,757224,0,23,car,0,present,0.011,0.954,0.24,1.0
EZzsrgdIbiU,757385,520000,23,car,0,absent,-1.0,-1.0,-1.0,-1.0
E_aA42BYrgM,866640,0,23,car,0,present,0.376,0.96,0.215,0.46333334
E_mWYsJKgIA,866772,75000,23,car,1,present,0.0,0.769,0.0,1.0
E_pbNJ3lOnw,866810,43000,23,car,0,present,0.956,1.0,0.033333335,0.12666667
Eaca4QqhiT0,778330,28000,23,car,0,present,0.0,0.986,0.061666667,0.99
Eb7juFDG3Dw,780192,148000,23,car,0,present,0.221,0.82,0.095,0.69166666
EbEV5gkvPyY,779466,58000,23,car,0,present,0.0,1.0,0.0,1.0
EbbUAluNs38,779861,73000,23,car,0,present,0.049,0.54,0.38333333,0.675
EcRzFr1p9Tg,780570,105000,23,car,0,present,0.0,0.745,0.028333334,1.0
Eczs8993coY,781298,148000,23,car,0,present,0.0,0.637,0.23,0.7266667
Ed6vmptZH-c,782680,13000,23,car,0,present,0.017,0.919,0.26666668,0.8883333000000001
EdThVAh_-9Q,781892,253000,23,car,0,present,0.252,0.282,0.215,0.25
Edt54MQm46o,782490,13000,23,car,0,present,0.238,0.777,0.315,0.68333334
EeRqVkQ1Z7Q,783135,0,23,car,0,present,0.152,0.7440000000000001,0.14833333,0.89666665
Eee6rmiMYKY,783361,253000,23,car,0,present,0.399,0.64,0.37666667,0.615
EekTLzBepcg,783568,29000,23,car,0,present,0.0,0.851,0.15333334,0.89666665
Ef5D22QPeIU,785675,0,23,car,0,present,0.069,0.893,0.29666665,0.9483333
Eh-ds49vkys,789143,13000,23,car,0,present,0.0,0.8290000000000001,0.0,0.995
EhEBpz2xlsU,788096,13000,23,car,0,present,0.059,0.8270000000000001,0.28833333,0.74833333
EhFCFHfVUQQ,788115,0,23,car,0,present,0.14300000000000002,0.943,0.0016666667,0.87833333
EiE9eIJ-Rv4,789348,0,23,car,0,present,0.389,0.949,0.11,0.56
EjCxh_JhHh8,790402,0,23,car,0,present,0.0,1.0,0.0,1.0
EjWnsbul1LQ,790622,0,23,car,0,present,0.0,0.863,0.0,1.0
EkO1f1u94tM,791687,0,23,car,0,present,0.354,1.0,0.0,0.74666667
EkXRLKm6eFE,791872,0,23,car,0,present,0.162,0.987,0.075,0.7816666999999999
EkbTeJINAPA,791965,28000,23,car,0,present,0.135,0.992,0.30833334,0.8883333000000001
ElfhvBN8Zh0,793496,28000,23,car,0,present,0.0,1.0,0.0,1.0
EmQi0NlRU_Q,794483,28000,23,car,0,absent,-1.0,-1.0,-1.0,-1.0
EmnmhgdoSHU,794953,0,23,car,0,present,0.11,0.947,0.15666667,1.0
EpH59JsxI3w,818594,13000,23,car,0,present,0.0,0.448,0.013333334,0.39333335
EpKmctq8A4M,818706,13000,23,car,0,present,0.0,0.8540000000000001,0.26166666,1.0
EqJR5UZAlSg,819908,0,23,car,0,present,0.0,0.662,0.12,0.99
EqMqvcHp8Ko,819960,57000,23,car,2,present,0.0,0.982,0.12666667,0.87833333
ErBLEqxYsts,820955,0,23,car,0,present,0.0,1.0,0.0,0.74333334
ErLobrEhn0M,821044,73000,23,car,5,absent,-1.0,-1.0,-1.0,-1.0
EsGmbaOyNHw,822562,13000,23,car,0,present,0.268,0.999,0.0,1.0
EsdNAJGbPis,822949,0,23,car,0,present,0.104,0.815,0.38,0.66
EsgfT4ZWg_E,823102,0,23,car,0,present,0.141,0.855,0.10166667,0.92833334
EuJPLaleXWQ,824914,193000,23,car,0,present,0.0,1.0,0.0,1.0
EudWmh94tYU,825251,43000,23,car,0,present,0.0,1.0,0.0,1.0
EuneCpJwHbc,825535,103000,23,car,0,present,0.26,0.625,0.52166665,0.80833334
Ew876KFRh2g,828526,13000,23,car,0,present,0.171,0.7709999999999999,0.043333333,0.9266667
EwpF190uQzo,828112,103000,23,car,0,present,0.0,1.0,0.083333336,1.0
ExCrcWHf02E,828848,28000,23,car,0,present,0.0,0.373,0.50333333,1.0
ExuJUrwHmBw,829989,0,23,car,0,present,0.041,1.0,0.17166667,0.73833334
Ey25Yd3d9I8,831554,0,23,car,0,present,0.071,0.991,0.058333334,0.9766667
EyLAEo7FyPQ,830524,430000,23,car,0,present,0.0,1.0,0.09166667,1.0
EzKreJxCdDg,832052,133000,23,car,0,present,0.0,0.718,0.0,1.0
F0gCbjZXxbk,996379,13000,23,car,0,present,0.173,0.958,0.25,0.7733333
F1Ajco8G3ms,997016,0,23,car,0,present,0.217,0.531,0.375,0.64
F1C7DSUoGDg,997221,253000,23,car,0,present,0.0,0.8759999999999999,0.335,1.0
F1SZmWvwX5o,997535,43000,23,car,0,present,0.174,0.992,0.29,0.89
F1j27LEBSpI,997759,135000,23,car,0,present,0.243,0.802,0.16333333,0.70166665
F2vSBGepus8,999807,13000,23,car,0,present,0.135,1.0,0.08166666,0.83
F37Hz6Asydc,1001754,28000,23,car,0,present,0.0,1.0,0.061666667,1.0
F3CVzSgzHe0,1000540,28000,23,car,0,present,0.182,0.862,0.32,0.755
F3FUBdTgY7c,1000654,223000,23,car,0,present,0.551,0.5710000000000001,0.22,0.24666667
F4FRf3swi9U,1001936,0,23,car,0,present,0.115,0.999,0.0,0.86
F4IshHjj8TQ,1002027,0,23,car,0,present,0.123,0.665,0.35666665,0.865
F5HDFNd9SeU,1003130,0,23,car,0,present,0.0,1.0,0.0,0.97333336
F5OyE1vQFgk,1003431,28000,23,car,0,present,0.0,0.6459999999999999,0.0,1.0
F5xMQYI5yNQ,1003976,0,23,car,0,present,0.0,1.0,0.16166666,1.0
F6HnpOxUTts,1004404,13000,23,car,0,present,0.236,0.8109999999999999,0.30333334,0.87833333
F6jOKBwrZW4,1004834,0,23,car,0,present,0.0,1.0,0.0,0.88666666
F75ILLAsBW8,1006976,28000,23,car,0,present,0.0,1.0,0.0,1.0
F7Kvo5CrBU0,1005974,0,23,car,0,present,0.281,0.7879999999999999,0.23833333,0.805
F7kiknIJ0AA,1006515,43000,23,car,0,present,0.0,0.804,0.0,0.745
F7mq11Sn7R4,1006629,0,23,car,0,present,0.127,0.917,0.0,0.75666666
F8EzT63mGu4,1007260,0,23,car,0,present,0.0,0.7829999999999999,0.22,0.97833335
F8NnLty1040,1007534,13000,23,car,0,present,0.063,0.853,0.34166667,0.72333336
F8XbiaxQYFA,1007764,58000,23,car,0,present,0.0,0.325,0.505,0.88
F8a_qFjq7ko,1007892,13000,23,car,0,present,0.0,1.0,0.0,1.0
F8tuqUaCYtM,1008145,13000,23,car,0,present,0.568,1.0,0.0,1.0
F9QjCld7N_A,1008814,28000,23,car,0,present,0.0,0.991,0.0,1.0
FBXgb9Q5yok,869147,13000,23,car,0,present,0.046,0.951,0.12166667,0.82666665
FCJOasI0mVo,870355,0,23,car,0,present,0.312,0.6679999999999999,0.18666667,0.6616666999999999
FDkiv1x0OGQ,871823,13000,23,car,0,present,0.044,0.804,0.235,0.8
FEBLE47V9Pg,872390,88000,23,car,0,absent,-1.0,-1.0,-1.0,-1.0
FFd_4DPNyRI,874097,0,23,car,0,present,0.225,0.846,0.24166666,0.705
FGO8xgFD59A,874787,13000,23,car,0,present,0.0,1.0,0.0,1.0
FGjziBFjSvs,875219,0,23,car,0,present,0.0,0.865,0.11,0.8666666999999999
FIrwRKvQ8VA,898010,0,23,car,0,present,0.213,1.0,0.033333335,0.79
FJhUEQYhkDs,898661,0,23,car,0,present,0.024,0.857,0.013333334,0.86
FKaDjErC5X4,900049,0,23,car,0,present,0.107,0.878,0.375,0.7366666999999999
FL8ulwhcOho,902214,13000,23,car,1,present,0.0,0.271,0.26666668,0.65
FMygUvcxJ_s,903123,0,23,car,0,present,0.066,0.972,0.19666667,0.9066667
FN6uBJDySLk,904272,0,23,car,0,present,0.075,0.992,0.17333333,0.88166666
FNp1Ik7SJWE,904012,58000,23,car,0,present,0.5539999999999999,0.636,0.41333333,0.48833334
FOyA2uyFS0s,905107,11000,23,car,0,present,0.371,0.645,0.48666668,0.78833336
FPWFOdsH2to,905806,58000,23,car,0,present,0.0,1.0,0.0,1.0
FPWPf_Q-r10,905844,13000,23,car,0,present,0.26,1.0,0.13,0.87333333
FQM22iagrhY,907065,28000,23,car,1,present,0.207,0.883,0.0,0.7216667
FQXEch7PnVw,907346,0,23,car,0,present,0.015,0.957,0.28333333,0.705
FQuiJf2dLtU,907624,73000,23,car,0,present,0.001,0.4970000000000001,0.0,1.0
FRrOKveS8EQ,908873,26000,23,car,1,present,0.158,0.722,0.27333334,0.805
FSBNk4LnzY8,909216,0,23,car,0,present,0.0,0.98,0.05,0.91
FW6gcZhxg1g,914565,28000,23,car,0,present,0.0,1.0,0.0,0.855
FWOiXgubiMY,913517,133000,23,car,0,present,0.0,0.852,0.19833334,0.65833336
FX6hTiLnGII,915574,0,23,car,0,present,0.189,0.836,0.27,0.705
FXPnVqm98h8,914829,13000,23,car,0,present,0.402,0.762,0.46666667,0.715
FXbqlcQOm4U,914940,13000,23,car,0,present,0.0,1.0,0.45166665,1.0
FYAS62WIE4g,915699,13000,23,car,1,present,0.307,0.937,0.27666667,0.66333336
FYAbcbWLKic,915775,88000,23,car,0,present,0.436,1.0,0.24166666,1.0
FYJoEfAowvI,916030,0,23,car,0,present,0.0,0.848,0.0,0.7316666999999999
FZexQypm_QU,917503,13000,23,car,0,present,0.253,0.906,0.21833333,0.9716667
FZftYJCu1IY,917558,0,23,car,0,present,0.112,0.875,0.105,0.87833333
FZg8KzxbIiE,917610,0,23,car,0,present,0.191,0.8270000000000001,0.10666667,0.8616666999999999
F_U-0YJkgO8,1011045,118000,23,car,0,present,0.893,1.0,0.275,0.36833334
Fac5__BIOTU,939266,13000,23,car,0,present,0.239,0.746,0.21166667,0.625
FajlFLFxzRU,939515,73000,23,car,0,present,0.234,0.996,0.14333333,0.92333335
FavvNElDY7o,939788,0,23,car,0,present,0.039,1.0,0.20666666,0.7816666999999999
FaxMMeBqUF4,939805,0,23,car,0,present,0.07,1.0,0.0,1.0
FbVrmfwHLD8,940493,43000,23,car,2,present,0.498,0.523,0.47166666,0.49166667
FcvO5sCUrGI,942720,10000,23,car,0,present,0.028,1.0,0.0,0.82
Fd9i4NRrqIY,944469,0,23,car,0,present,0.092,1.0,0.025,0.915
FdBfZbU1cSg,943322,47000,23,car,0,absent,-1.0,-1.0,-1.0,-1.0
FdgWx-kasEQ,943835,43000,23,car,1,present,0.617,0.679,0.38666666,0.47333333
Fe2AmKJkmvE,945707,283000,23,car,0,present,0.23,1.0,0.0,1.0
Ferduq8YVtU,945280,358000,23,car,0,present,0.5720000000000001,0.604,0.13333334,0.17333333
Fgt9ZBwPzjk,948119,0,23,car,0,present,0.003,1.0,0.0,0.84
Fgy85AHYunA,948189,43000,23,car,1,present,0.038,1.0,0.0,1.0
FhjC9osSqwc,948816,0,23,car,0,present,0.047,0.7909999999999999,0.0,1.0
FhsM7qtDfX4,948904,73000,23,car,3,present,0.0,0.82,0.0,0.74333334
Fj2bJ2gznKo,952239,87000,23,car,0,present,0.161,1.0,0.0,0.94166666
FjAlAr6jQqI,951117,13000,23,car,0,present,0.0,1.0,0.0,1.0
Fl5fL3teWHU,954402,13000,23,car,0,present,0.199,0.8170000000000001,0.035,0.705
FltEV4d33XY,954043,12000,23,car,0,present,0.076,0.815,0.0,0.77
Fm2ipxEXyV0,956088,28000,23,car,0,present,0.0,1.0,0.0,0.6166666999999999
FnVqebgT_-8,956721,0,23,car,0,present,0.226,0.884,0.15,0.80833334
FnePzdaEZLw,957054,0,23,car,0,present,0.061,0.8740000000000001,0.046666667,0.86833334
FnrBkOL6X8s,957274,31000,23,car,0,present,0.0,0.691,0.54333335,0.995
FoAmrUz7meE,958137,0,23,car,0,present,0.4920000000000001,1.0,0.50666666,0.9533333
FoLfd8BO_lI,978309,358000,23,car,0,present,0.193,0.953,0.0,1.0
FoU_TLfKPd4,978574,28000,23,car,0,absent,-1.0,-1.0,-1.0,-1.0
FodSyHVtO_I,978631,13000,23,car,0,present,0.39,0.504,0.54333335,0.69166666
Fp-TG2XDrC4,981019,28000,23,car,4,present,0.569,0.6629999999999999,0.42833334,0.5183333
FpCdNHknwMQ,979707,28000,23,car,3,present,0.0,0.199,0.385,0.785
Fpzs5uJ7eyc,980873,0,23,car,0,present,0.189,0.816,0.28833333,0.63
FqvgtMLkHrs,981707,0,23,car,0,present,0.078,0.861,0.0,0.7216667
FrMYt6q6cVU,982642,58000,23,car,0,present,0.0,1.0,0.0,0.8983333
Ft7ND7WKVpI,986863,0,23,car,0,present,0.113,1.0,0.0,0.88
Fu8qqmF8mq8,988465,60000,23,car,0,present,0.0,0.727,0.265,0.7866666999999999
FurV3YolS4Y,988079,29000,23,car,0,present,0.208,1.0,0.0,1.0
Fv3G-pMU9NA,989870,208000,23,car,0,present,0.17,0.861,0.005,0.86
Fv41arfWKc4,989889,0,23,car,0,present,0.14400000000000002,0.838,0.005,0.8833333000000001
FvcK45xoPuo,989180,0,23,car,0,present,0.117,0.84,0.23,0.8183333
FvsnbN-lfc0,989570,12000,23,car,0,present,0.0,0.763,0.5416667,1.0
Fx4DXbvsauA,992761,28000,23,car,0,present,0.0,1.0,0.0,0.8704043
FxRMOU4WrnY,991957,13000,23,car,0,present,0.4970000000000001,0.534,0.465,0.49833333
FxRu-ihBp0U,991976,43000,23,car,0,present,0.0,1.0,0.06333333,0.84833336
Fy0OfFIModM,993803,58000,23,car,0,present,0.011,0.987,0.051666665999999986,0.945
Fy4lgXLg8h4,993934,13000,23,car,0,present,0.0,0.931,0.0,1.0
FysI8YQf_ps,993601,13000,23,car,0,present,0.149,0.802,0.023333333,0.9583333
Fz47IdH018E,995412,88000,23,car,1,present,0.0,1.0,0.0,1.0
G-0HEMbi8Ws,1178595,0,23,car,0,present,0.022,0.8740000000000001,0.048333332,0.78833336
G-msypzIb9k,1178204,0,23,car,0,present,0.037000000000000005,0.968,0.27333334,0.795
G-no2hZJGWg,1178373,13000,23,car,0,present,0.0,1.0,0.0,1.0
G-tOOEjdulg,1178449,0,23,car,0,present,0.042,0.982,0.071666665,0.69666666
G0CGkBnCcfY,1162402,193000,23,car,0,present,0.0,1.0,0.043333333,1.0
G0DQ6VdMp-U,1162457,44000,23,car,7,present,0.415,0.612,0.45666668,0.61
G0ozBKSDmNw,1163216,43000,23,car,0,present,0.065,0.912,0.0,1.0
G0xjwM5PRUI,1163385,0,23,car,0,present,0.27,0.75,0.29666665,0.69666666
G134ljtb99g,1164995,0,23,car,0,present,0.147,0.852,0.205,0.78333336
G1BdE1zLjuA,1163748,58000,23,car,0,present,0.0,1.0,0.135,0.88666666
G1kYioUk_m8,1164759,0,23,car,0,present,0.171,0.948,0.31166667,0.84
G27PVGY9B_w,1166550,0,23,car,0,absent,-1.0,-1.0,-1.0,-1.0
G2PWyWhNnLU,1165492,14000,23,car,0,present,0.118,1.0,0.0,0.97833335
G2cJqP24gTA,1165678,14000,23,car,0,present,0.495,0.59,0.19333333,0.28666666
G2igObleAVA,1165828,28000,23,car,0,present,0.215,0.913,0.23833333,0.78
G2xjqzPWWFo,1166235,13000,23,car,0,present,0.102,0.923,0.25,0.97833335
G3oljwX9z14,1167353,0,23,car,0,present,0.0,1.0,0.0,0.7966667
G4DU9fI3K0c,1168321,74000,23,car,1,absent,-1.0,-1.0,-1.0,-1.0
G4fETCGfMNM,1168836,0,23,car,0,present,0.093,0.908,0.22,1.0
G4o6aaY5XXE,1169037,104000,23,car,0,present,0.043,0.898,0.0,0.99833333
G4rJejZ9FIM,1169109,88000,23,car,1,present,0.0,1.0,0.0,0.80833334
G4yScfQ1YsQ,1169293,73000,23,car,0,present,0.0,0.742,0.16833334,1.0
G6QMME1QbK8,1171351,13000,23,car,0,present,0.0,1.0,0.123333335,0.87666667
G6lR8oU_H3Q,1171902,193000,23,car,0,absent,-1.0,-1.0,-1.0,-1.0
G6ti9VbAZ0Y,1172311,198000,23,car,0,absent,-1.0,-1.0,-1.0,-1.0
G75A95fsReU,1173412,13000,23,car,0,present,0.453,0.7390000000000001,0.26333332,0.5833333
G8ddd7ZfXrU,1174617,10000,23,car,0,present,0.0,0.71,0.36,1.0
G95cr2u--Pk,1177108,88000,23,car,0,present,0.0,1.0,0.19166666,1.0
G9rebevUzeU,1176846,28000,23,car,0,present,0.0,0.863,0.235,1.0
GBl27GfNdps,1013977,0,23,car,0,present,0.177,0.815,0.18,0.8333333
GCe5KuTbwQ0,1015482,28000,23,car,0,present,0.0,1.0,0.25666666,1.0
GChpR1iujaM,1015573,43000,23,car,0,present,0.0,0.861,0.0016666667,1.0
GDKCqAvKlng,1016217,13000,23,car,0,present,0.055,0.948,0.25,0.9116667
GE4W8Z_BM8Q,1038608,13000,23,car,0,present,0.0,1.0,0.095,0.8933333000000001
GEJGCMcPDLQ,1017448,28000,23,car,0,present,0.0,0.966,0.011666667,0.78
GEOj59i9Gqs,1017675,28000,23,car,0,present,0.127,0.87,0.09833334,0.66
GEZyUFE4rUA,1017809,313000,23,car,0,present,0.468,0.525,0.46666667,0.52666664
GEm5wVQP8Hs,1018018,0,23,car,0,present,0.0,1.0,0.18666667,0.76666665
GG96Qbr5Q7Q,1041646,118000,23,car,0,present,0.0,1.0,0.0,1.0
GGH79vPb6_c,1040436,0,23,car,0,present,0.0,0.973,0.205,1.0
GGxAnqVWbCI,1041197,13000,23,car,0,present,0.259,0.962,0.30166668,1.0
GHUdX6wsnbk,1042089,13000,23,car,1,present,0.001,1.0,0.21166667,0.83666664
GJ33iwQks1c,1044617,43000,23,car,0,present,0.0,0.92,0.0,1.0
GJ7mp6eUiPg,1044785,178000,23,car,0,absent,-1.0,-1.0,-1.0,-1.0
GKCr5DPt-O4,1045005,28000,23,car,0,present,0.033,0.7759999999999999,0.275,0.85
GKGG3Lyze8U,1045135,43000,23,car,1,present,0.214,1.0,0.36166668,1.0
GLSkGjUzOkg,1046679,0,23,car,0,present,0.247,0.799,0.35166666,0.7
GLnBX7vZMds,1047214,148000,23,car,0,present,0.386,0.513,0.23833333,0.37166667
GLvfXbn8sso,1047363,15000,23,car,0,present,0.722,1.0,0.32333332,1.0
GMeN9Z1A9X4,1048198,28000,23,car,0,present,0.106,0.982,0.23,0.72
GMg4ZsmmNtA,1048298,0,23,car,0,present,0.07,0.933,0.19333333,0.70166665
GO98cqZbP2o,1051426,13000,23,car,0,present,0.364,0.7,0.23666666,0.55
GOUl-rXloHE,1050428,28000,23,car,2,present,0.0,1.0,0.0016666667,0.745
GPeCljvKr5o,1052207,43000,23,car,0,present,0.0,0.807,0.095,0.895
GPhVgowIIFU,1052245,73000,23,car,0,absent,-1.0,-1.0,-1.0,-1.0
GPk94mQyack,1052300,223000,23,car,0,present,0.0,0.8370000000000001,0.0,1.0
GPnj7GcGGUw,1052391,0,23,car,0,present,0.525,1.0,0.43333334,1.0
GRrjelLxwvg,1054524,89000,23,car,0,present,0.0,0.487,0.02,0.72333336
GSDn7XH6DYk,1054945,0,23,car,0,present,0.128,0.738,0.18333334,0.8433333000000001
GSPF6b37Mfk,1055354,58000,23,car,0,present,0.123,0.612,0.355,0.7266667
GU20rwoh8cQ,1078943,0,23,car,0,present,0.109,0.899,0.245,0.675
GUTVtjb8eG0,1058115,28000,23,car,0,present,0.132,0.957,0.11,0.77666664
GUbjogahB4o,1078497,0,23,car,0,present,0.08199999999999999,0.968,0.16166666,1.0
GVK5rz-G8CU,1079184,13000,23,car,0,present,0.0,0.918,0.2,0.88
GVoK-IThuXM,1079591,0,23,car,0,present,0.0,0.765,0.17166667,1.0
GVyCHebHRho,1080099,13000,23,car,0,present,0.087,1.0,0.06666667,0.81666666
GWmOpSmpGmg,1081132,133000,23,car,0,present,0.654,0.7070000000000001,0.14333333,0.205
GXoA1zfvnOA,1082276,59000,23,car,0,present,0.344,0.758,0.26166666,0.505
GXtCvVN0KOo,1082383,0,23,car,0,present,0.0,0.212,0.0016666667,1.0
GXy3ZsNYvFA,1082595,13000,23,car,0,present,0.475,0.534,0.31666666,0.40333334
GYJM-cudSMo,1083162,28000,23,car,0,present,0.259,1.0,0.0,1.0
GaMbtpV1AWc,1086299,0,23,car,0,present,0.0,1.0,0.083333336,1.0
GaQaE9WHtgc,1086392,25000,23,car,1,present,0.226,0.8059999999999999,0.32666665,0.72333336
Gbl4eZ09nRw,1088926,13000,23,car,0,present,0.0,0.957,0.02,1.0
GdI2CnryrFQ,1091208,10000,23,car,0,present,0.0,1.0,0.23,0.88166666
GdSkv-jd0ww,1091546,13000,23,car,0,present,0.62,1.0,0.0,1.0
Gez1_kd06mE,1093428,0,23,car,0,present,0.0,1.0,0.0,1.0
Gf90pblKsNo,1094835,73000,23,car,0,present,0.043,0.948,0.0,0.75166667
GfN08I9U_0w,1094062,178000,23,car,0,present,0.7979999999999999,0.936,0.32833335,0.45166665
GfyBiJNU7bY,1094707,0,23,car,0,present,0.13699999999999998,0.871,0.155,0.725
GgH68dtDOiI,1095130,58000,23,car,0,absent,-1.0,-1.0,-1.0,-1.0
GgmLfL6Mkkc,1095820,28000,23,car,1,present,0.0,0.989,0.0,1.0
GiZfhwG40K8,1098049,0,23,car,0,present,0.136,0.889,0.035,1.0
Gl0wW7XeGb0,1122532,13000,23,car,0,present,0.111,0.911,0.025,0.79333335
GlgwMdfL90Q,1122101,0,23,car,0,present,0.083,1.0,0.0,0.52666664
GmGhHj77szo,1123210,14000,23,car,0,present,0.066,1.0,0.0,1.0
GmqPI3nWM4U,1124258,28000,23,car,0,present,0.075,0.994,0.15833333,0.5883333000000001
Gmyh9h9J2HA,1124392,0,23,car,0,present,0.225,0.855,0.185,0.915
GoNGzoqcCmo,1126287,163000,23,car,0,present,0.333,0.6990000000000001,0.31333333,0.7083333
GoRX4yapvEw,1126398,0,23,car,0,present,0.149,1.0,0.0,0.695
GoUjZ5wJ2do,1126434,568000,23,car,0,present,0.467,0.52,0.5183333,0.605
GovyePHCGVw,1126829,28000,23,car,0,present,0.0,0.322,0.0,0.19833334
GrJm38Fb-R4,1129762,28000,23,car,0,present,0.0,1.0,0.0,1.0
GsKl8Lk-f5U,1131023,0,23,car,0,present,0.4270000000000001,1.0,0.10666667,1.0
GsL9nKATZ1A,1131059,43000,23,car,0,present,0.208,1.0,0.0,1.0
Gsv2-QGNydY,1131913,0,23,car,0,present,0.085,0.923,0.20166667,0.85333335
Gt1TP2Re4sk,1134285,0,23,car,0,present,0.433,0.921,0.165,0.525
GtKUV9nfSww,1132512,0,23,car,0,present,0.165,0.797,0.17833333,0.745
Gtv6xayqRQQ,1134058,0,23,car,0,present,0.738,1.0,0.39,0.88
Gu15AGcemLg,1135815,103000,23,car,0,absent,-1.0,-1.0,-1.0,-1.0
GuQvGMFuhu4,1134964,163000,23,car,0,present,0.605,0.735,0.49833333,0.655
GvCUrKAb5nA,1135980,13000,23,car,0,present,0.04,0.999,0.0,0.915
GvtxVAFENYI,1136966,13000,23,car,0,present,0.111,0.818,0.043333333,0.865
GwH7IpOx4NU,1137321,58000,23,car,0,present,0.091,1.0,0.0,1.0
GwvVUs62SyQ,1138088,0,23,car,0,present,0.006999999999999999,1.0,0.31,0.9
GxB1lzAZHrE,1138615,0,23,car,0,present,0.209,1.0,0.0,0.8516667
Gxm0RzA9-I0,1159103,135000,23,car,0,present,0.222,0.8079999999999999,0.27666667,0.62166667
GxtTuafIVUQ,1159156,13000,23,car,0,present,0.046,1.0,0.09166667,1.0
Gz1nINpFXQQ,1162252,28000,23,car,1,present,0.381,1.0,0.16,0.64
GzB95PmhhnM,1161007,0,23,car,0,present,0.098,0.917,0.14166667,0.88
GzI6JmGjJ9Y,1161079,0,23,car,0,present,0.113,0.914,0.123333335,0.86333334
GzmcC3zfbzA,1161729,0,23,car,0,present,0.105,0.893,0.0,0.8516667
Gzpqa7mWtEQ,1161898,103000,23,car,0,present,0.0,1.0,0.0,1.0
H-QKbNwtoH8,1344159,0,23,car,0,present,0.156,0.797,0.18,0.75666666
H06nStBn2CY,1311457,43000,23,car,0,present,0.0,0.777,0.25833333,0.79833335
H0myRnwUEbo,1311038,0,23,car,0,present,0.0,0.785,0.0,0.9816667
H33DIIMuVdk,1315345,13000,23,car,0,present,0.461,0.4920000000000001,0.44,0.47833332
H4E2C5cVFdg,1315530,0,23,car,0,present,0.0,1.0,0.0,1.0
H5U7FxrxkfA,1316813,58000,23,car,0,present,0.245,0.679,0.24833333,0.75333333
H7F_jQuLnfU,1339018,15000,23,car,0,present,0.0,1.0,0.036666665,1.0
H7Inxj2hDv8,1339035,295000,23,car,0,present,0.252,0.88,0.26666668,0.82666665
H7QicwY79dU,1339317,0,23,car,0,present,0.012,0.93,0.17666666,0.8333333
H9-TT1RGsSU,1343671,13000,23,car,0,present,0.092,1.0,0.05666667,0.94
H90VTUntrIg,1343183,13000,23,car,0,present,0.096,1.0,0.06333333,0.7416666999999999
H9jiqHAsqxg,1342603,13000,23,car,0,present,0.087,1.0,0.0,0.67833334
HA-iE7bcfT0,1200705,0,23,car,0,present,0.369,1.0,0.165,0.64
HARRnedV05U,1199929,88000,23,car,0,present,0.095,0.516,0.13,0.6
HAmLc75S39k,1200213,0,23,car,0,absent,-1.0,-1.0,-1.0,-1.0
HB5AAJ3fWUo,1201553,0,23,car,0,present,0.0,0.777,0.08,0.8066667
HB_Wsvc9-gw,1201668,0,23,car,0,absent,-1.0,-1.0,-1.0,-1.0
HCHv54258no,1201814,0,23,car,0,present,0.117,0.836,0.19,0.8883333000000001
HDziFGwpXmg,1203683,88000,23,car,9,absent,-1.0,-1.0,-1.0,-1.0
HEH4EVQ-2eU,1204311,13000,23,car,0,present,0.0,0.936,0.0,1.0
HENyYAJMP-U,1204459,191000,23,car,0,present,0.237,1.0,0.465,1.0
HEpQeTaEnoE,1204843,223000,23,car,0,present,0.0,0.61,0.0,1.0
HFDtQMDtKeg,1205559,0,23,car,0,present,0.029,0.939,0.0,0.85833335
HFZ7S6Vnksg,1205929,71000,23,car,0,present,0.0,1.0,0.23,1.0
HG5F7UAebEk,1208184,58000,23,car,0,present,0.0,0.924,0.16666667,0.955
HGSPOq0SATQ,1207435,133000,23,car,0,present,0.0,0.868,0.19166666,0.7733333
HGbS0-WgJgA,1207659,13000,23,car,0,present,0.0,1.0,0.13666667,1.0
HHR0vP2pXSI,1208786,45000,23,car,0,present,0.14300000000000002,0.963,0.18333334,1.0
HIZ9dIFndAE,1210459,163000,23,car,0,present,0.03,0.972,0.145,0.8516667
HJ4_rvYgSeE,1212399,43000,23,car,0,present,0.0,1.0,0.0,1.0
HJS7CA9JHcg,1211692,13000,23,car,0,present,0.217,1.0,0.39,1.0
HK2IW7Si-JQ,1213885,13000,23,car,0,present,0.498,0.5529999999999999,0.093333334,0.13333334
HKTV45AdZIg,1213062,28000,23,car,0,present,0.076,0.6459999999999999,0.35,0.7266667
HKlSrrLEgL8,1213266,0,23,car,0,present,0.124,0.87,0.27333334,0.7966667
HO7LMVbWuKs,1240833,0,23,car,0,present,0.091,0.951,0.0,1.0
HOE_Yc0dsOE,1239429,0,23,car,0,present,0.197,0.6809999999999999,0.2,0.7033333
HOuMFbmyxWY,1240529,0,23,car,0,present,0.152,0.799,0.016666668,0.86
HPidqEwqKlQ,1241811,58000,23,car,0,present,0.0,0.976,0.033333335,1.0
HQjLYpEKhlA,1243298,43000,23,car,0,present,0.105,1.0,0.026666667,0.925
HRNb4hIOqTk,1244273,103000,23,car,0,absent,-1.0,-1.0,-1.0,-1.0
HSQhMNGNyRY,1245537,28000,23,car,1,present,0.17,1.0,0.071666665,0.88
HT2eECKvdTc,1247321,358000,23,car,0,uncertain,-1.0,-1.0,-1.0,-1.0
HT49zIbrlFA,1247378,103000,23,car,0,present,0.0,0.605,0.30166668,1.0
